rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
142,0,Smultronstället,1957,http://www.icheckmovies.com/movies/smultronstallet/,12186,1648,83,22,788,"Wild Strawberries",http://www.imdb.com/title/tt0050986/,"2010-01-30 15:23:27",no,no,no,no
143,0,8½,1963,http://www.icheckmovies.com/movies/8half/,18740,2283,278,32,1048,,http://www.imdb.com/title/tt0056801/,"2010-01-30 15:23:26",no,no,no,no
144,0,"Les enfants du paradis",1945,http://www.icheckmovies.com/movies/les+enfants+du+paradis/,4269,660,38,20,695,"Children of Paradise",http://www.imdb.com/title/tt0037674/,no,no,no,no,no
145,0,"The Last Wave",1977,http://www.icheckmovies.com/movies/the+last+wave/,1623,109,13,4,221,,http://www.imdb.com/title/tt0076299/,no,no,no,no,no
146,0,"Cet obscur objet du désir",1977,http://www.icheckmovies.com/movies/cet+obscur+objet+du+desir/,3194,361,21,8,340,"That Obscure Object of Desire",http://www.imdb.com/title/tt0075824/,no,no,no,no,no
147,0,"Lásky jedné plavovlásky",1965,http://www.icheckmovies.com/movies/lasky+jedne+plavovlasky/,1692,164,16,11,263,"The Loves of a Blonde",http://www.imdb.com/title/tt0059415/,no,no,no,no,no
148,0,"Horí, má panenko",1967,http://www.icheckmovies.com/movies/hori+ma+panenko/,2200,186,26,11,238,"The Firemen's Ball",http://www.imdb.com/title/tt0061781/,no,no,no,no,no
149,0,"Letyat zhuravli",1957,http://www.icheckmovies.com/movies/letyat+zhuravli/,3308,590,19,16,465,"The Cranes Are Flying",http://www.imdb.com/title/tt0050634/,no,no,no,no,no
150,0,"Faa yeung nin wa",2000,http://www.icheckmovies.com/movies/faa+yeung+nin+wa/,13781,2384,103,29,904,"In the Mood for Love",http://www.imdb.com/title/tt0118694/,"2013-12-15 04:36:43",no,no,no,no
151,0,"Ballada o soldate",1959,http://www.icheckmovies.com/movies/ballada+o+soldate/,1971,307,13,14,318,"Ballad of a Soldier",http://www.imdb.com/title/tt0052600/,"2012-05-31 00:04:26",no,no,no,no
152,0,"Giulietta degli spiriti",1965,http://www.icheckmovies.com/movies/giulietta+degli+spiriti/,2516,184,27,9,262,"Juliet of the Spirits",http://www.imdb.com/title/tt0059229/,no,no,no,no,no
153,0,"Bob le flambeur",1956,http://www.icheckmovies.com/movies/bob+le+flambeur/,3009,262,19,13,300,"Bob le Flambeur",http://www.imdb.com/title/tt0047892/,"2011-08-16 01:50:42",no,no,no,no
154,0,Traffic,2000,http://www.icheckmovies.com/movies/traffic/,23405,935,164,7,392,,http://www.imdb.com/title/tt0181865/,"2011-12-03 21:28:20",no,no,yes,no
155,0,"George Washington",2000,http://www.icheckmovies.com/movies/george+washington/,1829,144,14,5,161,,http://www.imdb.com/title/tt0262432/,"2014-08-09 15:53:50",no,no,no,no
156,0,"Général Idi Amin Dada: Autoportrait",1974,http://www.icheckmovies.com/movies/general+idi+amin+dada+autoportrait/,519,22,3,2,63,"General Idi Amin Dada: A Self Portrait",http://www.imdb.com/title/tt0071544/,no,no,no,no,no
157,0,"The Horse's Mouth",1958,http://www.icheckmovies.com/movies/the+horses+mouth/,485,24,11,2,93,,http://www.imdb.com/title/tt0051739/,no,no,no,no,no
158,0,"Tôkyô orinpikku",1965,http://www.icheckmovies.com/movies/tokyo+orinpikku/,687,39,4,5,177,"Tokyo Olympiad",http://www.imdb.com/title/tt0059817/,no,no,no,no,no
159,0,"Hearts and Minds",1974,http://www.icheckmovies.com/movies/hearts+and+minds/,1335,100,6,5,195,,http://www.imdb.com/title/tt0071604/,no,no,no,no,no
160,0,"The Royal Tenenbaums",2001,http://www.icheckmovies.com/movies/the+royal+tenenbaums/,40725,4458,398,7,703,,http://www.imdb.com/title/tt0265666/,"2012-10-15 02:52:49",no,no,no,no
161,0,"The Importance of Being Earnest",1952,http://www.icheckmovies.com/movies/the+importance+of+being+earnest/,1187,62,8,2,100,,http://www.imdb.com/title/tt0044744/,no,no,no,no,no
162,0,Akahige,1965,http://www.icheckmovies.com/movies/akahige/,2255,337,11,7,308,"Red Beard",http://www.imdb.com/title/tt0058888/,"2011-11-19 23:10:28",no,no,no,no
163,0,"À nous la liberté",1931,http://www.icheckmovies.com/movies/a+nous+la+liberte/,1472,98,12,5,260,"À Nous la Liberté",http://www.imdb.com/title/tt0022599/,no,no,no,no,no
164,0,"Sous les toits de Paris",1930,http://www.icheckmovies.com/movies/sous+les+toits+de+paris/,907,36,9,5,149,"Under the Roofs of Paris",http://www.imdb.com/title/tt0021409/,no,no,no,no,no
165,0,Ratcatcher,1999,http://www.icheckmovies.com/movies/ratcatcher/,1717,158,13,6,239,,http://www.imdb.com/title/tt0171685/,no,no,no,no,no
166,0,Hopscotch,1980,http://www.icheckmovies.com/movies/hopscotch/,856,41,7,1,67,,http://www.imdb.com/title/tt0080889/,"2010-01-30 15:23:27",no,no,no,no
167,0,Solyaris,1972,http://www.icheckmovies.com/movies/solyaris/,12837,1567,140,27,785,Solaris,http://www.imdb.com/title/tt0069293/,"2010-01-30 15:23:27",no,no,no,no
168,0,"C'est arrivé près de chez vous",1992,http://www.icheckmovies.com/movies/cest+arrive+pres+de+chez+vous/,5672,573,76,10,389,"Man Bites Dog",http://www.imdb.com/title/tt0103905/,no,no,no,no,no
169,0,"Down by Law",1986,http://www.icheckmovies.com/movies/down+by+law/,6647,796,41,9,361,,http://www.imdb.com/title/tt0090967/,"2010-01-30 15:23:27",no,no,no,no
170,0,"Monterey Pop",1968,http://www.icheckmovies.com/movies/monterey+pop/,1069,78,3,2,97,,http://www.imdb.com/title/tt0064689/,"2012-02-15 14:24:59",no,no,no,no
171,0,"Jimi Plays Monterey",1986,http://www.icheckmovies.com/movies/jimi+plays+monterey/,621,33,2,1,48,,http://www.imdb.com/title/tt0093312/,"2012-02-15 14:25:00",no,no,no,no
172,0,"Shake!: Otis at Monterey",1987,http://www.icheckmovies.com/movies/shakeexclamation+otis+at+monterey/,534,31,2,1,43,,http://www.imdb.com/title/tt0093951/,"2012-02-15 14:25:01",no,no,no,no
173,0,"Trouble in Paradise",1932,http://www.icheckmovies.com/movies/trouble+in+paradise/,4061,468,35,16,470,,http://www.imdb.com/title/tt0023622/,"2011-03-04 05:39:13",no,no,no,no
174,0,"Le mépris",1963,http://www.icheckmovies.com/movies/le+mepris/,6226,690,95,16,554,Contempt,http://www.imdb.com/title/tt0057345/,no,no,no,no,no
175,0,"Pépé le Moko",1937,http://www.icheckmovies.com/movies/pepe+le+moko/,1714,148,10,9,308,,http://www.imdb.com/title/tt0029453/,"2013-12-28 14:12:00",no,no,no,no
176,0,"The Life and Death of Colonel Blimp",1943,http://www.icheckmovies.com/movies/the+life+and+death+of+colonel+blimp/,3620,450,33,16,420,,http://www.imdb.com/title/tt0036112/,"2012-04-08 22:46:04",no,no,no,no
177,0,"Bande à part",1964,http://www.icheckmovies.com/movies/bande+a+part/,5335,626,46,12,391,"Band of Outsiders",http://www.imdb.com/title/tt0057869/,no,no,no,no,no
178,0,"Fear and Loathing in Las Vegas",1998,http://www.icheckmovies.com/movies/fear+and+loathing+in+las+vegas/,35099,3099,481,5,456,,http://www.imdb.com/title/tt0120669/,"2010-01-30 15:23:27",no,no,no,no
179,0,"The Killers",1946,http://www.icheckmovies.com/movies/the+killers/,4276,300,17,14,409,,http://www.imdb.com/title/tt0038669/,"2011-03-20 13:49:32",no,no,no,no
180,0,"The Killers",1964,http://www.icheckmovies.com/movies/the+killers-1964/,1467,53,11,6,126,,http://www.imdb.com/title/tt0058262/,"2010-12-12 04:29:12",no,no,no,no
181,0,"Die verlorene Ehre der Katharina Blum",1975,http://www.icheckmovies.com/movies/die+verlorene+ehre+der+katharina+blum/,849,56,5,2,117,"The Lost Honor of Katharina Blum",http://www.imdb.com/title/tt0073858/,no,no,no,no,no
182,0,"Mitt liv som hund",1985,http://www.icheckmovies.com/movies/mitt+liv+som+hund/,2760,255,11,8,266,"My Life as a Dog",http://www.imdb.com/title/tt0089606/,no,no,no,no,no
183,0,"Jag är nyfiken - en film i gult",1967,http://www.icheckmovies.com/movies/jag+ar+nyfiken+-+en+film+i+gult/,917,42,30,5,140,"I Am Curious (Yellow)",http://www.imdb.com/title/tt0061834/,no,no,no,no,no
184,0,"Jag är nyfiken - en film i blått",1968,http://www.icheckmovies.com/movies/jag+ar+nyfiken+-+en+film+i+blatt/,511,16,12,2,73,"I Am Curious (Blue)",http://www.imdb.com/title/tt0063149/,no,no,no,no,no
185,0,"Straw Dogs",1971,http://www.icheckmovies.com/movies/straw+dogs/,8350,620,93,11,420,,http://www.imdb.com/title/tt0067800/,"2021-06-10 03:45:00",no,no,no,no
186,0,"Les dames du Bois de Boulogne",1945,http://www.icheckmovies.com/movies/les+dames+du+bois+de+boulogne/,1113,45,14,7,168,,http://www.imdb.com/title/tt0037630/,no,no,no,no,no
187,0,Desistfilm,1954,http://www.icheckmovies.com/movies/desistfilm/,1020,20,59,2,48,,http://www.imdb.com/title/tt0046904/,"2011-11-19 03:52:01",no,no,no,no
188,0,"Wedlock House: An Intercourse",1959,http://www.icheckmovies.com/movies/wedlock+house+an+intercourse/,792,18,32,1,40,,http://www.imdb.com/title/tt0278145/,"2011-11-19 01:41:49",no,no,no,no
189,0,"Dog Star Man",1964,http://www.icheckmovies.com/movies/dog+star+man/,666,26,30,7,65,,http://www.imdb.com/title/tt5896468/,no,no,no,no,no
190,0,"The Act of Seeing with One's Own Eyes",1971,http://www.icheckmovies.com/movies/the+act+of+seeing+with+ones+own+eyes/,1323,82,34,9,182,,http://www.imdb.com/title/tt0140788/,"2011-11-19 04:20:22",no,no,no,no
191,0,"Cat's Cradle",1959,http://www.icheckmovies.com/movies/cats+cradle/,1136,18,48,2,52,,http://www.imdb.com/title/tt0277617/,"2011-11-18 06:22:57",no,no,no,no
192,0,"Window Water Baby Moving",1959,http://www.icheckmovies.com/movies/window+water+baby+moving/,1462,84,29,6,148,,http://www.imdb.com/title/tt0138941/,"2011-11-18 06:31:40",no,no,no,no
193,0,Mothlight,1963,http://www.icheckmovies.com/movies/mothlight/,2470,63,101,6,131,,http://www.imdb.com/title/tt0057324/,"2011-11-19 13:00:08",no,no,no,no
194,0,"Eye Myth",1967,http://www.icheckmovies.com/movies/eye+myth/,1427,21,47,1,42,,http://www.imdb.com/title/tt0068560/,"2011-11-19 13:02:34",no,no,no,no
195,0,"The Wold Shadow",1972,http://www.icheckmovies.com/movies/the+wold+shadow/,1094,9,45,2,38,,http://www.imdb.com/title/tt0069507/,"2011-11-19 13:03:22",no,no,no,no
196,0,"The Garden of Earthly Delights",1981,http://www.icheckmovies.com/movies/the+garden+of+earthly+delights/,1049,24,33,1,36,,http://www.imdb.com/title/tt0082437/,"2011-11-19 13:04:36",no,no,no,no
197,0,"The Stars Are Beautiful",1974,http://www.icheckmovies.com/movies/the+stars+are+beautiful/,607,13,28,1,35,,http://www.imdb.com/title/tt0278740/,"2011-11-19 13:06:38",no,no,no,no
198,0,Kindering,1987,http://www.icheckmovies.com/movies/kindering/,960,8,42,1,29,,http://www.imdb.com/title/tt0277784/,"2011-11-19 13:08:08",no,no,no,no
199,0,"I... Dreaming",1988,http://www.icheckmovies.com/movies/i...+dreaming/,791,12,36,1,31,,http://www.imdb.com/title/tt0180752/,"2011-11-19 13:09:08",no,no,no,no
200,0,"The Dante Quartet",1987,http://www.icheckmovies.com/movies/the+dante+quartet/,1173,45,45,1,78,,http://www.imdb.com/title/tt0092828/,"2011-11-19 13:13:06",no,no,no,no
201,0,"Night Music",1986,http://www.icheckmovies.com/movies/night+music/,1324,17,41,1,43,,http://www.imdb.com/title/tt0091633/,"2011-11-19 13:16:11",no,no,no,no
202,0,"Rage Net",1988,http://www.icheckmovies.com/movies/rage+net/,1184,8,43,1,34,,http://www.imdb.com/title/tt0095950/,"2011-11-19 13:16:28",no,no,no,no
203,0,"Glaze of Cathexis",1990,http://www.icheckmovies.com/movies/glaze+of+cathexis/,991,10,43,1,34,,http://www.imdb.com/title/tt0099668/,"2011-11-19 13:17:12",no,no,no,no
204,0,"Delicacies of Molten Horror Synapse",1991,http://www.icheckmovies.com/movies/delicacies+of+molten+horror+synapse/,995,19,54,1,34,,http://www.imdb.com/title/tt0101699/,"2011-11-19 13:18:22",no,no,no,no
205,0,"For Marilyn",1992,http://www.icheckmovies.com/movies/for+marilyn/,711,19,30,1,45,,http://www.imdb.com/title/tt0281325/,"2011-11-19 04:03:00",no,no,no,no
206,0,"Black Ice",1994,http://www.icheckmovies.com/movies/black+ice/,1244,37,35,1,52,,http://www.imdb.com/title/tt0109283/,"2011-11-19 13:19:42",no,no,no,no
207,0,"Study in Color and Black and White",1993,http://www.icheckmovies.com/movies/study+in+color+and+black+and+white/,882,7,45,1,31,,http://www.imdb.com/title/tt0281236/,"2011-11-19 13:28:02",no,no,no,no
208,0,Stellar,1993,http://www.icheckmovies.com/movies/stellar/,1023,29,34,1,46,,http://www.imdb.com/title/tt0281228/,"2011-11-19 13:28:52",no,no,no,no
209,0,"Crack Glass Eulogy",1992,http://www.icheckmovies.com/movies/crack+glass+eulogy/,774,9,37,1,34,,http://www.imdb.com/title/tt0280574/,"2011-11-19 13:29:04",no,no,no,no
210,0,"The Dark Tower",1999,http://www.icheckmovies.com/movies/the+dark+tower/,1023,10,49,1,40,,http://www.imdb.com/title/tt0277657/,"2011-11-19 13:29:12",no,no,no,no
211,0,"Comingled Containers",1997,http://www.icheckmovies.com/movies/comingled+containers/,980,29,33,2,56,,http://www.imdb.com/title/tt0281737/,"2011-11-19 13:29:59",no,no,no,no
212,0,Lovesong,2001,http://www.icheckmovies.com/movies/lovesong/,729,16,26,1,40,,http://www.imdb.com/title/tt0279202/,"2011-11-19 21:59:54",no,no,no,no
213,0,"Baisers volés",1968,http://www.icheckmovies.com/movies/baisers+voles/,2062,199,9,7,261,"Stolen Kisses",http://www.imdb.com/title/tt0062695/,no,no,no,no,no
214,0,"Domicile conjugal",1970,http://www.icheckmovies.com/movies/domicile+conjugal/,1445,104,9,3,118,"Bed & Board",http://www.imdb.com/title/tt0065651/,no,no,no,no,no
215,0,"L'amour en fuite",1979,http://www.icheckmovies.com/movies/lamour+en+fuite/,1107,49,12,3,78,"Love on the Run",http://www.imdb.com/title/tt0078771/,no,no,no,no,no
216,0,"Lo sceicco bianco",1952,http://www.icheckmovies.com/movies/lo+sceicco+bianco/,1041,54,9,3,116,"The White Sheik",http://www.imdb.com/title/tt0044000/,no,no,no,no,no
217,0,Kumonosu-jô,1957,http://www.icheckmovies.com/movies/kumonosu-jo/,6075,692,32,17,517,"Throne of Blood",http://www.imdb.com/title/tt0050613/,"2010-01-30 15:23:27",no,no,no,no
218,0,Jubilee,1978,http://www.icheckmovies.com/movies/jubilee/,624,29,30,4,95,,http://www.imdb.com/title/tt0076240/,no,no,no,no,no
219,0,"Der Fangschuß",1976,http://www.icheckmovies.com/movies/der+fangschuss/,223,6,4,1,60,"Coup de grâce",http://www.imdb.com/title/tt0074515/,no,no,no,no,no
220,0,"Quai des Orfèvres",1947,http://www.icheckmovies.com/movies/quai+des+orfevres/,1122,98,7,6,208,,http://www.imdb.com/title/tt0039739/,"2013-11-03 14:22:52",no,no,no,no
221,0,"Il posto",1961,http://www.icheckmovies.com/movies/il+posto/,1208,155,5,6,219,"Il Posto",http://www.imdb.com/title/tt0055320/,no,no,no,no,no
222,0,"I fidanzati",1963,http://www.icheckmovies.com/movies/i+fidanzati/,500,55,2,2,151,"I Fidanzati",http://www.imdb.com/title/tt0055981/,no,no,no,no,no
223,0,"Hiroshima mon amour",1959,http://www.icheckmovies.com/movies/hiroshima+mon+amour/,6759,805,62,16,662,"Hiroshima Mon Amour",http://www.imdb.com/title/tt0052893/,no,no,no,no,no
224,0,"Nuit et brouillard",1956,http://www.icheckmovies.com/movies/nuit+et+brouillard/,6789,607,25,16,461,"Night and Fog",http://www.imdb.com/title/tt0048434/,no,no,no,no,no
225,0,"Angst essen Seele auf",1974,http://www.icheckmovies.com/movies/angst+essen+seele+auf/,4403,567,25,12,535,"Ali: Fear Eats the Soul",http://www.imdb.com/title/tt0071141/,no,no,no,no,no
226,0,Schizopolis,1996,http://www.icheckmovies.com/movies/schizopolis/,1254,108,27,4,109,,http://www.imdb.com/title/tt0117561/,no,no,no,no,no
227,0,"The Honeymoon Killers",1970,http://www.icheckmovies.com/movies/the+honeymoon+killers/,1056,50,19,5,139,"The Lonely Hearts Killers",http://www.imdb.com/title/tt0064437/,no,no,no,no,no
228,0,"Umberto D.",1952,http://www.icheckmovies.com/movies/umberto+d./,4823,656,28,14,508,,http://www.imdb.com/title/tt0045274/,"2010-01-30 15:23:28",no,no,no,no
229,0,"Stazione Termini",1953,http://www.icheckmovies.com/movies/stazione+termini/,410,7,12,1,70,"Indiscretion of an American Wife",http://www.imdb.com/title/tt0046366/,no,no,no,no,no
230,0,"Die Ehe der Maria Braun",1979,http://www.icheckmovies.com/movies/die+ehe+der+maria+braun/,2885,279,26,11,378,"The Marriage of Maria Braun",http://www.imdb.com/title/tt0079095/,no,no,no,no,no
231,0,"Die Sehnsucht der Veronika Voss",1982,http://www.icheckmovies.com/movies/die+sehnsucht+der+veronika+voss/,1357,119,8,6,190,"Veronika Voss",http://www.imdb.com/title/tt0084654/,no,no,no,no,no
232,0,Lola,1981,http://www.icheckmovies.com/movies/lola-1981-1/,1123,69,6,5,152,,http://www.imdb.com/title/tt0082671/,no,no,no,no,no
233,0,"Erogotoshi-tachi yori: Jinruigaku nyûmon",1966,http://www.icheckmovies.com/movies/erogotoshi-tachi+yori+jinruigaku+nyumon/,478,39,7,3,120,"The Pornographers",http://www.imdb.com/title/tt0060560/,no,no,no,no,no
234,0,"Såsom i en spegel",1961,http://www.icheckmovies.com/movies/sasom+i+en+spegel/,3965,444,12,9,382,"Through a Glass Darkly",http://www.imdb.com/title/tt0055499/,no,no,no,no,no
235,0,Nattvardsgästerna,1963,http://www.icheckmovies.com/movies/nattvardsgasterna/,3630,535,28,10,405,"Winter Light",http://www.imdb.com/title/tt0057358/,no,no,no,no,no
236,0,Tystnaden,1963,http://www.icheckmovies.com/movies/tystnaden/,3104,332,22,10,353,"The Silence",http://www.imdb.com/title/tt0057611/,no,no,no,no,no
237,0,"Ingmar Bergman gör en film",1963,http://www.icheckmovies.com/movies/ingmar+bergman+gor+en+film/,267,15,2,1,33,"Ingmar Bergman Makes a Movie",http://www.imdb.com/title/tt0407888/,no,no,no,no,no
238,0,"Richard III",1955,http://www.icheckmovies.com/movies/richard+iii/,1045,32,11,5,147,,http://www.imdb.com/title/tt0049674/,"2012-09-22 19:19:56",no,no,no,no
239,0,"All That Money Can Buy",1941,http://www.icheckmovies.com/movies/all+that+money+can+buy/,1108,67,11,5,183,"The Devil and Daniel Webster",http://www.imdb.com/title/tt0033532/,no,no,no,no,no
240,0,"Nóz w wodzie",1962,http://www.icheckmovies.com/movies/noz+w+wodzie/,3207,274,21,13,349,"Knife in the Water",http://www.imdb.com/title/tt0056291/,no,no,no,no,no
241,0,"La règle du jeu",1939,http://www.icheckmovies.com/movies/la+regle+du+jeu/,7318,808,89,23,784,"The Rules of the Game",http://www.imdb.com/title/tt0031885/,no,no,no,no,no
242,0,"Tôkyô monogatari",1953,http://www.icheckmovies.com/movies/tokyo+monogatari/,8371,1222,72,26,899,"Tokyo Story",http://www.imdb.com/title/tt0046438/,"2010-06-26 20:27:07",no,no,no,no
243,0,"Le cercle rouge",1970,http://www.icheckmovies.com/movies/le+cercle+rouge/,3656,459,21,9,406,"Le Cercle Rouge",http://www.imdb.com/title/tt0065531/,"2011-02-27 22:17:23",no,no,no,no
244,0,"La strada",1954,http://www.icheckmovies.com/movies/la+strada/,9295,976,72,19,622,"La Strada",http://www.imdb.com/title/tt0047528/,"2010-01-30 15:23:27",no,no,no,no
245,0,"Naked Lunch",1991,http://www.icheckmovies.com/movies/naked+lunch/,7430,569,97,4,332,,http://www.imdb.com/title/tt0102511/,no,no,no,no,no
246,0,Ikiru,1952,http://www.icheckmovies.com/movies/ikiru/,8822,1558,49,23,736,,http://www.imdb.com/title/tt0044741/,"2010-01-30 15:23:27",no,no,no,no
247,0,"Journal d'un curé de campagne",1951,http://www.icheckmovies.com/movies/journal+dun+cure+de+campagne/,2402,218,27,14,385,"Diary of a Country Priest",http://www.imdb.com/title/tt0042619/,no,no,no,no,no
248,0,Maîtresse,1976,http://www.icheckmovies.com/movies/maitresse/,340,18,6,1,78,,http://www.imdb.com/title/tt0074883/,no,no,no,no,no
249,0,"Pickup on South Street",1953,http://www.icheckmovies.com/movies/pickup+on+south+street/,3220,296,25,13,333,,http://www.imdb.com/title/tt0046187/,"2010-11-30 00:52:16",no,no,no,no
250,0,"Tunes of Glory",1960,http://www.icheckmovies.com/movies/tunes+of+glory/,478,37,2,2,114,,http://www.imdb.com/title/tt0054412/,no,no,no,no,no
251,0,Onibaba,1964,http://www.icheckmovies.com/movies/onibaba/,3517,421,21,11,430,,http://www.imdb.com/title/tt0058430/,no,no,no,no,no
252,0,"Le corbeau",1943,http://www.icheckmovies.com/movies/le+corbeau/,1871,197,9,8,282,"Le Corbeau",http://www.imdb.com/title/tt0035753/,"2013-11-03 03:36:11",no,no,no,no
253,0,"Salvatore Giuliano",1962,http://www.icheckmovies.com/movies/salvatore+giuliano/,799,43,7,7,175,,http://www.imdb.com/title/tt0055399/,no,no,no,no,no
254,0,"Scener ur ett äktenskap",1973,http://www.icheckmovies.com/movies/scener+ur+ett+aktenskap/,2743,471,22,6,348,"Scenes from a Marriage",http://www.imdb.com/title/tt0070644/,no,no,no,no,no
255,0,"Scener ur ett äktenskap",1974,http://www.icheckmovies.com/movies/scener+ur+ett+aktenskap-1974/,190,19,1,1,55,"Scenes from a Marriage",http://www.imdb.com/title/tt6725014/,no,no,no,no,no
256,0,"3 Women",1977,http://www.icheckmovies.com/movies/3+women/,2761,387,16,6,300,,http://www.imdb.com/title/tt0075612/,no,no,no,no,no
257,0,"Das Testament des Dr. Mabuse",1933,http://www.icheckmovies.com/movies/das+testament+des+dr.+mabuse/,2812,298,15,13,364,"The Testament of Dr. Mabuse",http://www.imdb.com/title/tt0023563/,"2013-11-17 19:31:25",no,no,no,no
258,0,Ukikusa,1959,http://www.icheckmovies.com/movies/ukikusa/,1843,190,10,10,279,"Floating Weeds",http://www.imdb.com/title/tt0053390/,no,no,no,no,no
